latitude_deg	longitude_deg	height_m	gravity_mGal	survey_ID	year	xGEOID17RefB	h
36.82833	-109.005	1679.4	979354.784	2185	9999	-21.44781018787	1657.9521898121302
36.82833	-109.00333	1676.4	979355.283	2185	9999	-21.45348600431	1654.94651399569
36.82833	-108.69167	1506.6	979401.146	2185	9999	-21.69268688442	1484.9073131155799
36.82667	-109.34333	1770.0	979340.717	2185	9999	-21.30971249049	1748.69028750951
36.82667	-109.13833	2338.7	979231.655	2185	9999	-21.00662202807	2317.6933779719297
36.82667	-109.03833	1786.4	979337.774	2185	9999	-21.31907735455	1765.08092264545
36.82667	-108.97833	1625.5	979362.786	2185	9999	-21.52717877938	1603.97282122062
36.82667	-108.96	1597.8	979369.49	2185	9999	-21.56983595099	1576.23016404901
36.825	-109.43667	1711.5	979355.694	2185	9999	-21.43157823295	1690.06842176705
36.82333	-109.49333	1611.5	979381.48	2185	9999	-21.46742042387	1590.03257957613
36.82333	-109.41333	1731.6	979350.197	2185	9999	-21.41058309368	1710.1894169063198
36.82333	-109.32667	1791.6	979335.114	2185	9999	-21.26629826001	1770.33370173999
36.82167	-109.01	1662.4	979359.171	2185	9999	-21.42137358739	1640.97862641261
36.82167	-108.995	1661.2	979356.773	2185	9999	-21.47334051636	1639.72665948364
36.82167	-108.93333	1499.3	979393.586	2185	9999	-21.61118241666	1477.6888175833399
36.82	-109.37833	1715.7	979353.197	2185	9999	-21.36571337486	1694.33428662514
36.82	-109.29	1966.3	979297.815	2185	9999	-21.15836721646	1945.14163278354
36.82	-109.25833	2040.3	979285.522	2185	9999	-21.06933768034	2019.23066231966
36.82	-109.21667	2258.3	979242.929	2185	9999	-20.98583566088	2237.31416433912
36.82	-109.00667	1653.2	979360.468	2185	9999	-21.43127755306	1631.76872244694
36.81833	-109.19333	2669.4	979159.831	2185	9999	-20.96063679222	2648.43936320778
36.81833	-109.02667	1746.5	979344.562	2185	9999	-21.35169780327	1725.14830219673
36.81833	-109.015	1670.6	979357.663	2185	9999	-21.39790985384	1649.20209014616
36.81833	-109.01	1659.6	979359.664	2185	9999	-21.41683896083	1638.1831610391698
36.81833	-108.91333	1543.2	979387.884	2185	9999	-21.63097457526	1521.56902542474
36.81667	-109.235	2122.3	979270.12	2185	9999	-21.00821775822	2101.2917822417803
36.81667	-109.01	1655.4	979360.362	2185	9999	-21.41458148716	1633.9854185128402
36.81667	-109.005	1647.7	979361.162	2185	9999	-21.43301712219	1626.26698287781
36.81667	-109.0	1619.7	979366.164	2185	9999	-21.45076155304	1598.2492384469601
36.81667	-108.98333	1585.0	979370.267	2185	9999	-21.50433791991	1563.49566208009
36.815	-109.455	1629.5	979374.273	2185	9999	-21.43405621738	1608.06594378262
36.815	-109.14667	2502.7	979197.533	2185	9999	-20.96701529539	2481.73298470461
36.815	-109.04667	1855.0	979325.052	2185	9999	-21.26219010733	1833.73780989267
36.815	-109.01333	1661.2	979359.758	2185	9999	-21.3995875199	1639.8004124801
36.81333	-109.475	1593.5	979383.365	2185	9999	-21.44419681722	1572.05580318278
36.81333	-109.17	2754.5	979146.726	2185	9999	-20.94705787377	2733.55294212623
36.81333	-109.00333	1646.2	979361.656	2185	9999	-21.43482210017	1624.76517789983
36.81333	-108.99167	1607.2	979367.059	2185	9999	-21.47503896895	1585.72496103105
36.81167	-109.36	1709.9	979352.786	2185	9999	-21.32427595217	1688.5757240478301
36.81167	-109.00833	1671.8	979356.953	2185	9999	-21.41412957397	1650.38587042603
36.81	-109.05333	1912.9	979312.942	2185	9999	-21.22411531679	1891.6758846832101
36.81	-109.01167	1688.9	979353.848	2185	9999	-21.3990188286	1667.5009811714
36.81	-108.94667	1499.3	979391.862	2185	9999	-21.58582841102	1477.71417158898
36.81	-108.89167	1602.9	979377.573	2185	9999	-21.64478174331	1581.2552182566901
36.80833	-109.335	1793.4	979334.585	2185	9999	-21.26330069027	1772.1366993097301
36.80833	-109.30667	1859.6	979319.591	2185	9999	-21.18463924757	1838.41536075243
36.80833	-109.18167	2656.3	979166.015	2185	9999	-20.93540285856	2635.3645971414403
36.80833	-108.98667	1596.2	979368.551	2185	9999	-21.48580138629	1574.71419861371
36.80833	-108.96	1577.6	979374.457	2185	9999	-21.55799052682	1556.0420094731799
36.80667	-109.02667	1741.6	979344.14	2185	9999	-21.33285850915	1720.26714149085
36.80667	-108.99667	1623.4	979364.246	2185	9999	-21.45048654893	1601.94951345107
36.805	-109.405	1656.9	979365.464	2185	9999	-21.38204392184	1635.51795607816
36.805	-109.325	1818.4	979329.181	2185	9999	-21.23121913485	1797.16878086515
36.805	-108.92833	1545.6	979385.357	2185	9999	-21.61193128407	1523.98806871593
36.80333	-109.01667	1712.1	979349.336	2185	9999	-21.36953072053	1690.7304692794698
36.80333	-109.00667	1705.7	979349.538	2185	9999	-21.40936849338	1684.29063150662
36.80167	-109.21333	2258.6	979243.996	2185	9999	-20.94268286182	2237.65731713818
36.80167	-109.14833	2648.1	979168.209	2185	9999	-20.93612672451	2627.16387327549
36.8	-109.38667	1685.5	979359.359	2185	9999	-21.35218257771	1664.14781742229
36.79833	-109.47833	1606.0	979380.538	2185	9999	-21.42652063056	1584.57347936944
36.79833	-109.45833	1614.5	979378.242	2185	9999	-21.4145502857	1593.0854497143
36.79833	-109.27	1970.2	979299.18	2185	9999	-21.05515582006	1949.14484417994
36.79833	-109.185	2709.4	979153.597	2185	9999	-20.91652422217	2688.48347577783
36.79667	-109.17333	2783.4	979140.695	2185	9999	-20.91280569727	2762.48719430273
36.79667	-109.015	1738.6	979343.225	2185	9999	-21.36685483989	1717.2331451601099
36.79667	-109.00167	1674.3	979355.127	2185	9999	-21.41984122165	1652.88015877835
36.79667	-108.88667	1588.9	979378.251	2185	9999	-21.65002508189	1567.2499749181102
36.795	-109.31	1802.3	979332.265	2185	9999	-21.16977005326	1781.13022994674
36.795	-109.235	2220.2	979251.08	2185	9999	-20.96404239512	2199.23595760488
36.795	-108.99167	1653.8	979358.126	2185	9999	-21.4542986529	1632.3457013471
36.79333	-109.425	1609.6	979376.74	2185	9999	-21.38391095841	1588.2160890415898
36.79333	-109.35167	1794.7	979334.355	2185	9999	-21.27780337786	1773.42219662214
36.79167	-109.33	1822.1	979328.456	2185	9999	-21.2211620698	1800.8788379302
36.79	-109.285	1882.1	979316.762	2185	9999	-21.08427516408	1861.0157248359199
36.79	-109.165	2868.8	979118.385	2185	9999	-20.903179842	2847.896820158
36.78833	-109.11167	2249.4	979250.892	2185	9999	-20.97310156989	2228.42689843011
36.78833	-108.875	1600.8	979373.938	2185	9999	-21.66100466241	1579.13899533759
36.78667	-108.93	1551.1	979383.823	2185	9999	-21.60281955455	1529.4971804454499
36.785	-109.38833	1690.4	979358.032	2185	9999	-21.32955098742	1669.0704490125802
36.78333	-109.07667	2033.3	979290.789	2185	9999	-21.07832293159	2012.22167706841
36.78167	-109.37167	1663.3	979362.93	2185	9999	-21.29682044004	1642.00317955996
36.78167	-109.29833	1831.5	979326.544	2185	9999	-21.11061001619	1810.38938998381
36.78	-108.85833	1573.1	979377.125	2185	9999	-21.67882183665	1551.4211781633499
36.78	-108.695	1499.9	979391.257	2185	9999	-21.81928472839	1478.0807152716102
36.77833	-109.44167	1668.5	979366.01	2185	9999	-21.37253781584	1647.12746218416
36.77667	-109.10167	2098.5	979279.672	2185	9999	-20.98185386068	2077.51814613932
36.775	-108.84167	1556.0	979379.219	2185	9999	-21.6972851642	1534.3027148358
36.77333	-109.30833	1755.6	979341.628	2185	9999	-21.12665319509	1734.4733468049099
36.77333	-109.03333	1714.5	979350.479	2185	9999	-21.25311099583	1693.24688900417
36.77167	-109.47167	1699.6	979360.091	2185	9999	-21.38369461951	1678.21630538049
36.77167	-108.885	1582.8	979373.905	2185	9999	-21.66068170318	1561.13931829682
36.77	-109.405	1635.6	979371.602	2185	9999	-21.3230216524	1614.2769783475999
36.77	-109.38667	1690.1	979358.406	2185	9999	-21.29870932561	1668.80129067439
36.76833	-109.35667	1731.0	979348.208	2185	9999	-21.24192137624	1709.75807862376
36.76833	-109.33667	1737.4	979346.213	2185	9999	-21.19582542474	1716.2041745752601
36.76833	-109.065	1944.6	979307.064	2185	9999	-21.10533166902	1923.49466833098
36.76667	-108.81	1623.1	979363.911	2185	9999	-21.73852979639	1601.36147020361
36.765	-108.94333	1573.1	979377.481	2185	9999	-21.56393685409	1551.53606314591
36.765	-108.745	1561.5	979379.52	2185	9999	-21.80739088166	1539.69260911834
36.76333	-109.09	1980.9	979302.551	2185	9999	-21.00323572756	1959.8967642724401
36.76167	-109.49333	1802.6	979337.968	2185	9999	-21.38739592725	1781.2126040727499
36.76167	-109.45833	1717.9	979356.276	2185	9999	-21.35834515473	1696.5416548452702
36.76167	-109.3	1894.9	979313.609	2185	9999	-21.08401931134	1873.8159806886601
36.76167	-109.03167	1714.5	979351.358	2185	9999	-21.24496694232	1693.25503305768
36.76167	-108.85167	1567.0	979372.594	2185	9999	-21.70424817634	1545.29575182366
36.76	-109.12833	2108.9	979275.738	2185	9999	-20.90141073003	2087.99858926997
36.75833	-108.92833	1622.5	979365.572	2185	9999	-21.5930872523	1600.9069127477
36.75833	-108.89	1590.1	979368.98	2185	9999	-21.65996272122	1568.44003727878
36.75667	-109.055	1868.4	979322.245	2185	9999	-21.13517372701	1847.2648262729901
36.755	-109.015	1664.8	979359.849	2185	9999	-21.30916726795	1643.49083273205
36.75333	-109.37833	1652.6	979366.178	2185	9999	-21.25199557576	1631.34800442424
36.75333	-109.12	2025.4	979292.227	2185	9999	-20.91252662809	2004.48747337191
36.75	-109.30333	1782.5	979336.787	2185	9999	-21.07646848968	1761.42353151032
36.75	-109.08	1919.0	979314.828	2185	9999	-21.02775172344	1897.97224827656
36.74667	-109.48167	1798.9	979337.644	2185	9999	-21.35833784269	1777.5416621573102
36.74667	-108.95333	1620.3	979365.847	2185	9999	-21.52116412187	1598.77883587813
36.745	-109.10167	1950.7	979308.416	2185	9999	-20.95365390113	1929.74634609887
36.745	-108.86333	1579.2	979364.961	2185	9999	-21.70753109694	1557.49246890306
36.74333	-109.45167	1834.0	979329.145	2185	9999	-21.32417899645	1812.67582100355
36.74333	-109.31667	1749.9	979342.372	2185	9999	-21.10135981252	1728.79864018748
36.74333	-109.27333	1872.1	979318.48	2185	9999	-20.99005068896	1851.1099493110398
36.74167	-109.43333	1879.4	979318.045	2185	9999	-21.30214769805	1858.09785230195
36.74167	-108.935	1604.8	979366.441	2185	9999	-21.5672828824	1583.2327171176
36.74	-109.05833	1846.8	979329.515	2185	9999	-21.10557907355	1825.69442092645
36.74	-108.91167	1588.3	979366.543	2185	9999	-21.62245325034	1566.67754674966
36.73833	-109.185	2220.2	979251.788	2185	9999	-20.85536652736	2199.34463347264
36.735	-109.33167	1727.6	979348.654	2185	9999	-21.12336921199	1706.47663078801
36.73333	-109.25333	2000.7	979294.167	2185	9999	-20.9375204193	1979.7624795807
36.73167	-109.20167	2315.3	979231.274	2185	9999	-20.86309247006	2294.43690752994
36.73	-109.42	1892.8	979313.728	2185	9999	-21.26639999644	1871.53360000356
36.73	-109.21	2482.6	979189.77	2185	9999	-20.87007994131	2461.72992005869
36.73	-109.11667	1953.5	979306.186	2185	9999	-20.91241700222	1932.58758299778
36.73	-108.86833	1588.3	979358.734	2185	9999	-21.71218497198	1566.58781502802
36.72833	-109.295	1783.7	979337.35	2185	9999	-21.02682474416	1762.67317525584
36.72833	-108.97833	1692.9	979351.909	2185	9999	-21.41635508905	1671.48364491095
36.72667	-109.35667	1687.4	979357.834	2185	9999	-21.16006993921	1666.2399300607901
36.72667	-108.93	1601.1	979363.216	2185	9999	-21.57072803509	1579.5292719649099
36.725	-109.18333	2138.8	979266.866	2185	9999	-20.8525803773	2117.9474196227
36.725	-108.95	1640.4	979358.408	2185	9999	-21.50912547692	1618.8908745230801
36.72333	-109.34167	1703.5	979354.032	2185	9999	-21.1240888768	1682.3759111232
36.72333	-109.31167	1748.6	979344.337	2185	9999	-21.05876117486	1727.54123882514
36.72333	-108.805	1608.7	979356.335	2185	9999	-21.81871034961	1586.88128965039
36.72167	-109.26667	2001.9	979293.143	2185	9999	-20.95648630578	1980.9435136942202
36.72167	-109.13833	2001.3	979295.068	2185	9999	-20.87495405317	1980.4250459468299
36.72	-109.25	2126.3	979269.844	2185	9999	-20.92305980986	2105.37694019014
36.71833	-109.08167	1801.1	979341.272	2185	9999	-21.00731862383	1780.0926813761698
36.71833	-109.06167	1761.7	979350.076	2185	9999	-21.07735968459	1740.62264031541
36.71667	-109.32833	1717.2	979350.422	2185	9999	-21.08458427429	1696.1154157257101
36.71667	-108.875	1601.1	979352.91	2185	9999	-21.70700371605	1579.39299628395
36.71667	-108.81667	1613.3	979351.621	2185	9999	-21.81179173134	1591.48820826866
36.71333	-109.105	1866.9	979325.66	2185	9999	-20.93894244847	1845.96105755153
36.71167	-109.26833	2064.4	979280.225	2185	9999	-20.95075250763	2043.44924749237
36.71167	-109.16833	2053.1	979283.245	2185	9999	-20.85180549875	2032.2481945012498
36.71	-109.40667	1923.0	979304.694	2185	9999	-21.2145450752	1901.7854549248
36.71	-109.35	1705.7	979352.606	2185	9999	-21.11646363206	1684.58353636794
36.71	-109.13167	1938.8	979308.749	2185	9999	-20.88491538247	1917.91508461753
36.70833	-109.44667	1840.7	979324.483	2185	9999	-21.27129504188	1819.42870495812
36.70833	-108.93833	1625.8	979355.682	2185	9999	-21.53177840125	1604.26822159875
36.70833	-108.845	1622.1	979345.701	2185	9999	-21.77356205542	1600.32643794458
36.70833	-108.77167	1625.8	979350.617	2185	9999	-21.87708205289	1603.92291794711
36.70667	-108.805	1618.8	979349.206	2185	9999	-21.83961586585	1596.96038413415
36.705	-109.31333	1729.1	979347.405	2185	9999	-21.03398851677	1708.0660114832299
36.70333	-109.42	1882.1	979313.379	2185	9999	-21.22544014843	1860.87455985157
36.70167	-109.345	1716.9	979349.492	2185	9999	-21.09196604085	1695.8080339591502
36.70167	-109.15333	2005.0	979293.231	2185	9999	-20.85915346157	1984.14084653843
36.70167	-109.05333	1713.6	979358.448	2185	9999	-21.09597651623	1692.50402348377
36.70167	-108.86167	1620.0	979344.287	2185	9999	-21.74351508697	1598.25648491303
36.69833	-109.39167	1957.1	979295.577	2185	9999	-21.17170697388	1935.92829302612
36.69833	-109.29167	2002.8	979290.298	2185	9999	-20.97986178721	1981.82013821279
36.69833	-108.905	1642.9	979343.771	2185	9999	-21.63116044768	1621.26883955232
36.69667	-109.235	2012.9	979293.606	2185	9999	-20.88300312835	1992.01699687165
36.69667	-109.16667	1975.1	979299.218	2185	9999	-20.84980740472	1954.25019259528
36.69667	-109.125	1940.1	979309.427	2185	9999	-20.89515299891	1919.20484700109
36.69667	-109.10167	1909.9	979318.331	2185	9999	-20.94467089472	1888.95532910528
36.695	-109.07333	1741.9	979355.333	2185	9999	-21.02404939766	1720.87595060234
36.695	-108.83	1676.4	979332.981	2185	9999	-21.81011792104	1654.58988207896
36.69333	-109.46333	1835.2	979325.553	2185	9999	-21.28147683117	1813.91852316883
36.69333	-109.22667	1998.0	979297.301	2185	9999	-20.87019530336	1977.12980469664
36.69333	-108.935	1639.2	979349.258	2185	9999	-21.53136617519	1617.66863382481
36.69333	-108.88333	1610.0	979346.367	2185	9999	-21.69208347522	1588.30791652478
36.69333	-108.81167	1632.8	979343.482	2185	9999	-21.84085608687	1610.95914391313
36.69167	-109.48833	1838.6	979324.746	2185	9999	-21.31860559906	1817.28139440094
36.69167	-109.43833	1866.0	979317.355	2185	9999	-21.24063569719	1844.75936430281
36.69	-109.41333	1835.2	979321.358	2185	9999	-21.19721529495	1814.00278470505
36.69	-108.87	1634.3	979339.765	2185	9999	-21.726885375	1612.573114625
36.68833	-108.95333	1656.0	979350.446	2185	9999	-21.46086417444	1634.53913582556
36.68833	-108.84667	1701.4	979326.067	2185	9999	-21.78071776572	1679.61928223428
36.68667	-109.04833	1673.4	979366.323	2185	9999	-21.10054698336	1652.2994530166402
36.68667	-108.91333	1666.3	979338.55	2185	9999	-21.60059079646	1644.69940920354
36.68667	-108.85667	1671.5	979331.661	2185	9999	-21.7591682827	1649.7408317173
36.68667	-108.82333	1663.3	979335.869	2185	9999	-21.82527213502	1641.47472786498
36.68333	-109.38167	1977.8	979289.553	2185	9999	-21.13116321804	1956.66883678196
36.68333	-109.15	1964.4	979302.2	2185	9999	-20.85599165897	1943.5440083410301
36.68333	-108.89	1620.6	979343.249	2185	9999	-21.6719907601	1598.9280092399
36.68167	-109.325	1993.1	979291.162	2185	9999	-21.01733804053	1972.08266195947
36.68167	-108.83833	1733.7	979319.656	2185	9999	-21.7988183895	1711.9011816105
36.68	-109.44833	1918.4	979306.033	2185	9999	-21.24690215068	1897.1530978493201
36.68	-109.21667	1913.2	979313.581	2185	9999	-20.84624642351	1892.3537535764901
36.67833	-108.81333	1662.1	979335.956	2185	9999	-21.84301854498	1640.25698145502
36.67833	-108.79667	1658.1	979338.26	2185	9999	-21.86684219208	1636.23315780792
36.67667	-109.00333	1761.4	979339.615	2185	9999	-21.25515973002	1740.14484026998
36.67667	-108.92833	1647.4	979342.53	2185	9999	-21.54284229912	1625.8571577008802
36.675	-109.33333	2005.6	979286.55	2185	9999	-21.02209041483	1984.57790958517
36.675	-109.09	1702.0	979364.296	2185	9999	-20.96297083213	1681.03702916787
36.67333	-109.05833	1699.9	979362.4	2185	9999	-21.05431146744	1678.8456885325602
36.67167	-109.31667	2021.1	979285.946	2185	9999	-20.98236933005	2000.11763066995
36.67	-108.88833	1632.2	979339.527	2185	9999	-21.67226487697	1610.52773512303
36.66833	-109.42667	1695.9	979350.717	2185	9999	-21.19913003219	1674.7008699678101
36.66833	-108.82667	1685.5	979329.537	2185	9999	-21.81931033367	1663.68068966633
36.66667	-109.17667	1869.6	979322.966	2185	9999	-20.82039199743	1848.7796080025698
36.665	-109.475	1873.6	979315.401	2185	9999	-21.28363243529	1852.31636756471
36.665	-109.02	1753.2	979344.793	2185	9999	-21.17828875583	1732.02171124417
36.66333	-108.935	1662.7	979338.306	2185	9999	-21.50775885473	1641.1922411452701
36.66333	-108.87	1673.4	979329.519	2185	9999	-21.72114860618	1651.6788513938202
36.66167	-109.23333	1895.2	979318.846	2185	9999	-20.8283060248	1874.3716939752
36.66167	-109.21	1873.6	979322.951	2185	9999	-20.81213851996	1852.78786148004
36.66167	-109.15167	1978.2	979301.462	2185	9999	-20.83253345447	1957.36746654553
36.66167	-109.09667	1711.8	979362.972	2185	9999	-20.93320175136	1690.86679824864
36.66	-109.35	1886.1	979311.219	2185	9999	-21.03139159422	1865.06860840578
36.66	-109.32667	1900.4	979311.324	2185	9999	-20.98096558566	1879.41903441434
36.66	-109.12333	1754.4	979352.465	2185	9999	-20.87326363841	1733.52673636159
36.66	-109.10833	1731.0	979358.667	2185	9999	-20.90397511705	1710.09602488295
36.66	-109.06167	1681.6	979366.177	2185	9999	-21.02916682101	1660.57083317899
36.66	-108.88833	1636.8	979336.91	2185	9999	-21.66666390575	1615.13333609425
36.65833	-109.30667	1908.0	979311.825	2185	9999	-20.93599141053	1887.06400858947
36.65833	-109.26167	2070.5	979281.636	2185	9999	-20.85562396165	2049.64437603835
36.65833	-108.81167	1689.2	979329.622	2185	9999	-21.8394639746	1667.3605360254
36.65667	-109.27667	1970.5	979301.128	2185	9999	-20.87582877117	1949.62417122883
36.655	-109.375	1905.3	979304.206	2185	9999	-21.07940101355	1884.2205989864499
36.655	-109.07833	1714.2	979360.865	2185	9999	-20.9735167398	1693.2264832602
36.65333	-109.445	1681.9	979353.987	2185	9999	-21.22459482442	1660.6754051755802
36.65333	-108.825	1690.4	979328.212	2185	9999	-21.813647653	1668.586352347
36.65167	-109.33667	1779.7	979335.908	2185	9999	-20.98778285047	1758.71221714953
36.65167	-109.295	1974.5	979299.417	2185	9999	-20.8983855011	1953.6016144989
36.65167	-109.19833	1893.7	979319.136	2185	9999	-20.78803050746	1872.91196949254
36.65167	-109.18	1830.9	979331.139	2185	9999	-20.79191287382	1810.1080871261802
36.65	-109.14333	1850.4	979332.144	2185	9999	-20.82445064381	1829.57554935619
36.65	-109.135	1775.2	979347.945	2185	9999	-20.83754646001	1754.3624535399902
36.64833	-108.955	1735.5	979325.778	2185	9999	-21.41541448401	1714.08458551599
36.64833	-108.85167	1712.4	979322.098	2185	9999	-21.75558467891	1690.64441532109
36.64667	-109.39167	1926.9	979298.488	2185	9999	-21.10782860174	1905.79217139826
36.64667	-109.16333	1845.3	979331.134	2185	9999	-20.79328924305	1824.50671075695
36.64667	-108.805	1691.9	979329.005	2185	9999	-21.83983728826	1670.06016271174
36.645	-109.13667	1862.3	979330.438	2185	9999	-20.82557044328	1841.47442955672
36.645	-109.12833	1816.6	979341.739	2185	9999	-20.84039657989	1795.75960342011
36.645	-109.06333	1723.0	979357.051	2185	9999	-21.00407833073	1701.99592166927
36.645	-108.93	1677.6	979331.877	2185	9999	-21.50987702019	1656.0901229798098
36.645	-108.83833	1699.6	979325.996	2185	9999	-21.78068739236	1677.8193126076399
36.64167	-109.215	1880.9	979322.116	2185	9999	-20.76693140837	1860.13306859163
36.64167	-108.97667	1710.8	979337.763	2185	9999	-21.32030023731	1689.47969976269
36.64167	-108.78	1666.0	979335.001	2185	9999	-21.86936398314	1644.13063601686
36.64	-109.15333	1795.3	979343.824	2185	9999	-20.78999471146	1774.51000528854
36.63833	-109.46	1654.8	979359.658	2185	9999	-21.24752819712	1633.55247180288
36.63833	-109.345	1761.4	979339.283	2185	9999	-20.9851290156	1740.4148709844
36.63833	-108.88833	1661.5	979330.874	2185	9999	-21.64734523811	1639.85265476189
36.63833	-108.825	1674.6	979331.787	2185	9999	-21.7978545467	1652.8021454533
36.63667	-109.40667	1931.5	979296.468	2185	9999	-21.1343415975	1910.3656584025
36.63667	-109.27333	2128.1	979267.696	2185	9999	-20.82141043844	2107.27858956156
36.63667	-109.16667	1783.4	979344.517	2185	9999	-20.76655684517	1762.63344315483
36.63667	-109.135	1789.5	979347.724	2185	9999	-20.81123550948	1768.68876449052
36.63667	-109.11	1721.8	979361.728	2185	9999	-20.86308051808	1700.9369194819199
36.63667	-109.08667	1705.4	979363.333	2185	9999	-20.92236614008	1684.4776338599202
36.635	-109.32	1774.2	979339.783	2185	9999	-20.91774743343	1753.2822525665702
36.63333	-109.485	1621.5	979366.744	2185	9999	-21.28989114478	1600.21010885522
36.63333	-109.2	1891.6	979321.215	2185	9999	-20.74049434088	1870.8595056591198
36.63333	-108.83667	1706.0	979325.077	2185	9999	-21.76955331718	1684.23044668282
36.63167	-109.17833	1825.4	979335.606	2185	9999	-20.74345912849	1804.65654087151
36.63	-109.23833	1912.6	979316.792	2185	9999	-20.75174351374	1891.84825648626
36.62833	-109.42	1948.9	979290.45	2185	9999	-21.16048112673	1927.73951887327
36.62833	-109.14667	1757.8	979352.807	2185	9999	-20.77130961304	1737.0286903869599
36.62833	-109.06667	1739.8	979351.923	2185	9999	-20.96629992489	1718.8337000751098
36.62667	-109.30667	1797.1	979335.672	2185	9999	-20.86831723917	1776.23168276083
36.62667	-108.85833	1683.1	979328.061	2185	9999	-21.71330429145	1661.38669570855
36.625	-108.935	1694.4	979326.643	2185	9999	-21.46699522738	1672.93300477262
36.62333	-109.12167	1775.8	979351.204	2185	9999	-20.80708339693	1754.99291660307
36.62333	-109.03333	1776.1	979336.722	2185	9999	-21.07158767472	1755.02841232528
36.62167	-109.22167	1911.4	979317.381	2185	9999	-20.71254456017	1890.68745543983
36.62167	-108.87167	1672.7	979328.95	2185	9999	-21.67212408897	1651.0278759110302
36.61833	-109.36333	1755.3	979339.345	2185	9999	-21.00578654094	1734.2942134590598
36.61833	-109.13667	1775.5	979351.194	2185	9999	-20.76262785378	1754.73737214622
36.61833	-108.95333	1710.5	979325.428	2185	9999	-21.38467938359	1689.11532061641
36.61833	-108.88833	1684.6	979325.941	2185	9999	-21.61960974486	1662.9803902551398
36.61667	-109.27	2129.0	979268.263	2185	9999	-20.76299389833	2108.23700610167
36.615	-109.15667	1824.2	979340.184	2185	9999	-20.7187115711	1803.4812884289001
36.61333	-109.46167	1653.5	979353.314	2185	9999	-21.24427434071	1632.25572565929
36.61333	-109.29833	1819.4	979331.351	2185	9999	-20.81857064818	1798.5814293518201
36.61167	-109.19833	1890.1	979322.271	2185	9999	-20.6750111004	1869.4249888995998
36.61167	-108.91	1716.9	979319.428	2185	9999	-21.53824901933	1695.3617509806702
36.60833	-109.21167	1903.5	979318.661	2185	9999	-20.66651936151	1882.83348063849
36.60667	-109.17	1849.2	979333.068	2185	9999	-20.67613044831	1828.52386955169
36.60667	-109.11333	1798.3	979345.179	2185	9999	-20.78391773223	1777.51608226777
36.60667	-109.09333	1751.1	979351.383	2185	9999	-20.83883651176	1730.2611634882398
36.60667	-109.06333	1745.0	979345.589	2185	9999	-20.9331590588	1724.0668409412
36.605	-109.26167	2229.6	979243.047	2185	9999	-20.716264749	2208.883735251
36.605	-109.23333	1968.7	979304.152	2185	9999	-20.67289451382	1948.02710548618
36.60333	-108.95167	1734.0	979319.205	2185	9999	-21.36600229948	1712.63399770052
36.60167	-108.93167	1744.7	979315.006	2185	9999	-21.4411497477	1723.2588502523001
36.59833	-109.13	1810.8	979342.862	2185	9999	-20.71935693127	1790.0806430687298
36.59667	-109.45	1670.9	979343.889	2185	9999	-21.21576620528	1649.68423379472
36.59667	-109.38167	1759.3	979332.605	2185	9999	-21.03705447109	1738.26294552891
36.59667	-109.15167	1784.9	979347.255	2185	9999	-20.67062120201	1764.2293787979902
36.595	-109.28667	1887.3	979315.923	2185	9999	-20.74847452867	1866.55152547133
36.595	-109.08167	1787.0	979339.766	2185	9999	-20.84442593039	1766.15557406961
36.59333	-108.97	1802.0	979308.585	2185	9999	-21.27082457111	1780.72917542889
36.59	-109.215	1866.0	979325.832	2185	9999	-20.61346304894	1845.38653695106
36.58833	-109.05333	1789.8	979328.661	2185	9999	-20.92437852488	1768.87562147512
36.58667	-109.23833	1930.0	979310.121	2185	9999	-20.62887051958	1909.37112948042
36.58667	-109.18667	1834.3	979334.432	2185	9999	-20.60089033629	1813.69910966371
36.58517	-109.125	1846.2	979332.242	2185	9999	-20.6914458233	1825.5085541767
36.585	-109.09667	1801.1	979337.048	2185	9999	-20.76973357293	1780.33026642707
36.58333	-109.14333	1874.5	979326.536	2185	9999	-20.64459893379	1853.85540106621
36.58	-109.42667	1728.5	979330.667	2185	9999	-21.15199353907	1707.34800646093
36.58	-109.4	1749.9	979329.173	2185	9999	-21.07765009111	1728.8223499088901
36.58	-109.07	1809.9	979327.044	2185	9999	-20.84263169311	1789.05736830689
36.57833	-109.25333	1981.2	979296.604	2185	9999	-20.63450255143	1960.56549744857
36.57833	-109.03	1837.9	979312.15	2185	9999	-20.98745773674	1816.91254226326
36.575	-109.20667	1885.2	979323.61	2185	9999	-20.56790594723	1864.63209405277
36.57333	-109.27667	2306.7	979222.292	2185	9999	-20.67761749725	2286.0223825027497
36.57333	-109.24	1949.2	979306.299	2185	9999	-20.59903584955	1928.60096415045
36.57167	-109.36	1833.7	979319.269	2185	9999	-20.94001720032	1812.75998279968
36.57167	-109.10167	1838.2	979325.526	2185	9999	-20.71469452724	1817.48530547276
36.57	-109.23	1921.2	979313.495	2185	9999	-20.57652594849	1900.6234740515101
36.57	-109.05833	1822.4	979318.231	2185	9999	-20.85578423143	1801.54421576857
36.56833	-109.155	1867.5	979325.009	2185	9999	-20.57827016387	1846.92172983613
36.56833	-109.13333	1915.7	979313.314	2185	9999	-20.61983619918	1895.08016380082
36.56667	-109.01667	1882.4	979297.135	2185	9999	-21.00901935595	1861.3909806440502
36.565	-109.17667	1886.1	979322.9	2185	9999	-20.54461535561	1865.55538464439
