Lon	Lat	h	gravity disturbance(mGal)
11.833333	42.583333	432.59105	68.57488319501
11.833333	42.666667	456.57364	67.02428372041
11.833333	42.75	432.67725	68.88428097476
11.833333	42.833333	408.39238	59.06789947634
11.833333	42.916667	537.85501	72.16212750105
11.833333	43	481.95859	72.80589708518
11.833333	43.083333	433.97158	69.34081627605
11.833333	43.166667	238.81559	45.40417825556
11.833333	43.25	229.09702	40.92605399499
11.833333	43.333333	236.57122	41.41005550355
11.833333	43.416667	305.00449	51.20679740038
11.833333	43.5	205.15809	31.22382655416
11.833333	43.583333	441.89256	50.84862300233
11.833333	43.666667	490.70971	34.40992588573
11.833333	43.75	605.16682	29.98615333087
11.833333	43.833333	995.42491	64.38426612689
11.833333	43.916667	679.78354	20.28157472012
11.833333	44	504.85076	-4.965476003349
11.833333	44.083333	433.21672	-19.13710394277
11.833333	44.166667	300.59075	-49.38956863292
11.833333	44.25	87.949172	-92.37288832775
11.833333	44.333333	50.749982	-103.0308051588
11.833333	44.416667	0	-95.46270742806
11.833333	44.5	32.786239	-78.73681772779
11.833333	44.583333	0	-56.94879290061
11.833333	44.666667	17.731088	-26.95440428138
11.833333	44.75	0	-17.15854886708
11.833333	44.833333	0	-8.77328547606
11.833333	44.916667	19.203223	6.815067644084
11.833333	45	16.923821	9.253108745355
11.916667	42.083333	256.62416	74.29796137881
11.916667	42.166667	260.30661	65.7391169538
11.916667	42.25	145.80024	56.19467500111
11.916667	42.333333	145.73661	56.25229415038
11.916667	42.416667	157.37033	54.05158107887
11.916667	42.5	310.18758	63.92463545488
11.916667	42.666667	403.25874	59.10504619475
11.916667	42.75	462.51549	76.49135746419
11.916667	42.833333	490.23526	76.4396481614
11.916667	42.916667	512.14209	75.17638526746
11.916667	43	322.06885	55.50426476884
11.916667	43.083333	298.36702	52.25794003003
11.916667	43.166667	243.37191	40.74927713038
11.916667	43.25	282.43639	47.90953909541
11.916667	43.333333	329.43035	51.28999217057
11.916667	43.416667	432.23519	64.4315193151
11.916667	43.5	400.68343	53.99340945349
11.916667	43.583333	634.34356	66.07635400897
11.916667	43.666667	765.88818	65.69160355827
11.916667	43.75	916.58602	63.71291998413
11.916667	43.833333	824.5879	44.4361878305
11.916667	43.916667	488.18379	-5.339827268536
11.916667	44	469.39138	-13.56907940764
11.916667	44.083333	325.76998	-38.59912984154
11.916667	44.166667	191.62786	-67.27927831083
11.916667	44.25	38.464035	-98.4881866934
11.916667	44.333333	34.910577	-101.5963375002
11.916667	44.416667	0	-93.18220232153
11.916667	44.5	18.752503	-70.07771237006
11.916667	44.583333	0	-46.81733667748
11.916667	44.666667	11.727737	-24.86008073976
11.916667	44.75	0	-17.83679147493
11.916667	44.833333	27.391408	-8.462098150552
11.916667	44.916667	0	0.1536915455347
11.916667	45	29.027399	8.172873010359
12	42	11.262083	55.89393837422
12	42.083333	248.28682	69.83448911928
12	42.166667	301.18241	67.99468479173
12	42.25	244.27499	63.92731175051
12	42.333333	179.42518	59.47021249693
12	42.416667	207.20865	60.35468607308
12	42.5	346.18806	67.33616307564
12	42.583333	395.97156	61.41769295276
12	42.666667	504.81996	70.98225759812
12	42.75	386.93781	66.65077302408
12	42.833333	301.83791	54.95555751516
12	42.916667	373.11707	57.80084388949
12	43	263.55304	46.12071240739
12	43.083333	244.07175	49.76210640653
12	43.166667	272.4557	45.87526602666
12	43.25	401.24731	64.46985823327
12	43.333333	550.96455	78.36388723597
12	43.416667	703.67934	86.66011600607
12	43.5	537.00718	60.14005181427
12	43.583333	606.98926	53.99333033207
12	43.666667	728.04202	58.75689717456
12	43.75	928.24103	62.75111673251
12	43.833333	825.98758	34.28201789717
12	43.916667	605.19493	1.886700718856
12	44	483.12949	-15.84936954639
